,Province/State,Country/Region,Lat,Long,Date,confirmed,deaths,recovered,confirmed new,deaths new,recovered new
10127,Armenia,Armenia,40.0691,45.0382,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10128,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10129,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6.0,0.0,4.0,0.0,0.0,0.0
10130,Northern Territory,Australia,-12.4634,130.8456,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10131,Queensland,Australia,-28.0167,153.4,2020-03-02,9.0,0.0,1.0,0.0,0.0,0.0
10132,South Australia,Australia,-34.9285,138.6007,2020-03-02,3.0,0.0,2.0,0.0,0.0,0.0
10133,Tasmania,Australia,-41.4545,145.9707,2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0
10134,Victoria,Australia,-37.8136,144.9631,2020-03-02,9.0,0.0,4.0,2.0,0.0,0.0
10135,Western Australia,Australia,-31.9505,115.8605,2020-03-02,2.0,1.0,0.0,0.0,0.0,0.0
10136,Austria,Austria,47.5162,14.5501,2020-03-02,18.0,0.0,0.0,4.0,0.0,0.0
10137,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-03-02,3.0,0.0,0.0,0.0,0.0,0.0
10138,Bahamas,Bahamas,25.0343,-77.3963,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10139,Bahrain,Bahrain,26.0275,50.55,2020-03-02,49.0,0.0,0.0,2.0,0.0,0.0
10140,Bangladesh,Bangladesh,23.685,90.3563,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10141,Barbados,Barbados,13.1939,-59.5432,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10142,Belarus,Belarus,53.7098,27.9534,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10143,Belgium,Belgium,50.8333,4.0,2020-03-02,8.0,0.0,1.0,6.0,0.0,0.0
10144,Benin,Benin,9.3077,2.3158,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10145,Bhutan,Bhutan,27.5142,90.4336,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10146,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10147,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10148,Brazil,Brazil,-14.235,-51.9253,2020-03-02,2.0,0.0,0.0,0.0,0.0,0.0
10149,Brunei,Brunei,4.5353,114.7277,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10150,Bulgaria,Bulgaria,42.7339,25.4858,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10151,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10152,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10153,Cambodia,Cambodia,11.55,104.9167,2020-03-02,1.0,0.0,1.0,0.0,0.0,0.0
10154,Cameroon,Cameroon,3.8480000000000003,11.5021,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10155,Alberta,Canada,53.9333,-116.5765,2020-03-02,0.0,0.0,,0.0,0.0,
10156,British Columbia,Canada,49.2827,-123.1207,2020-03-02,8.0,0.0,,0.0,0.0,
10157,Grand Princess,Canada,37.6489,-122.6655,2020-03-02,0.0,0.0,,0.0,0.0,
10158,Manitoba,Canada,53.7609,-98.8139,2020-03-02,0.0,0.0,,0.0,0.0,
10159,New Brunswick,Canada,46.5653,-66.4619,2020-03-02,0.0,0.0,,0.0,0.0,
10160,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-02,0.0,0.0,,0.0,0.0,
10161,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-02,0.0,0.0,,0.0,0.0,
10162,Ontario,Canada,51.2538,-85.3232,2020-03-02,18.0,0.0,,3.0,0.0,
10163,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-02,0.0,0.0,,0.0,0.0,
10164,Quebec,Canada,52.9399,-73.5491,2020-03-02,1.0,0.0,,0.0,0.0,
10165,Saskatchewan,Canada,52.9399,-106.4509,2020-03-02,0.0,0.0,,0.0,0.0,
10166,Central African Republic,Central African Republic,6.6111,20.9394,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10167,Chad,Chad,15.4542,18.7322,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10168,Chile,Chile,-35.6751,-71.543,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10169,Anhui,China,31.8257,117.2264,2020-03-02,990.0,6.0,917.0,0.0,0.0,44.0
10170,Beijing,China,40.1824,116.4142,2020-03-02,414.0,8.0,282.0,1.0,0.0,6.0
10171,Chongqing,China,30.0572,107.874,2020-03-02,576.0,6.0,469.0,0.0,0.0,19.0
10172,Fujian,China,26.0789,117.9874,2020-03-02,296.0,1.0,255.0,0.0,0.0,8.0
10173,Gansu,China,37.8099,101.0583,2020-03-02,91.0,2.0,85.0,0.0,0.0,1.0
10174,Guangdong,China,23.3417,113.4244,2020-03-02,1350.0,7.0,1059.0,1.0,0.0,43.0
10175,Guangxi,China,23.8298,108.7881,2020-03-02,252.0,2.0,192.0,0.0,0.0,11.0
10176,Guizhou,China,26.8154,106.8748,2020-03-02,146.0,2.0,114.0,0.0,0.0,2.0
10177,Hainan,China,19.1959,109.7453,2020-03-02,168.0,5.0,151.0,0.0,0.0,2.0
10178,Hebei,China,39.549,116.1306,2020-03-02,318.0,6.0,296.0,0.0,0.0,2.0
10179,Heilongjiang,China,47.861999999999995,127.7615,2020-03-02,480.0,13.0,356.0,0.0,0.0,14.0
10180,Henan,China,33.882,113.61399999999999,2020-03-02,1272.0,22.0,1205.0,0.0,0.0,7.0
10181,Hong Kong,China,22.3,114.2,2020-03-02,100.0,2.0,36.0,4.0,0.0,0.0
10182,Hubei,China,30.9756,112.2707,2020-03-02,67103.0,2803.0,33934.0,196.0,42.0,2398.0
10183,Hunan,China,27.6104,111.7088,2020-03-02,1018.0,4.0,887.0,0.0,0.0,21.0
10184,Inner Mongolia,China,44.0935,113.9448,2020-03-02,75.0,0.0,54.0,0.0,0.0,2.0
10185,Jiangsu,China,32.9711,119.455,2020-03-02,631.0,0.0,543.0,0.0,0.0,7.0
10186,Jiangxi,China,27.614,115.7221,2020-03-02,935.0,1.0,850.0,0.0,0.0,19.0
10187,Jilin,China,43.6661,126.1923,2020-03-02,93.0,1.0,83.0,0.0,0.0,5.0
10188,Liaoning,China,41.2956,122.6085,2020-03-02,122.0,1.0,103.0,0.0,0.0,0.0
10189,Macau,China,22.1667,113.55,2020-03-02,10.0,0.0,8.0,0.0,0.0,0.0
10190,Ningxia,China,37.2692,106.1655,2020-03-02,74.0,0.0,69.0,1.0,0.0,0.0
10191,Qinghai,China,35.7452,95.9956,2020-03-02,18.0,0.0,18.0,0.0,0.0,0.0
10192,Shaanxi,China,35.1917,108.8701,2020-03-02,245.0,1.0,216.0,0.0,0.0,8.0
10193,Shandong,China,36.3427,118.1498,2020-03-02,758.0,6.0,460.0,0.0,0.0,17.0
10194,Shanghai,China,31.201999999999998,121.4491,2020-03-02,337.0,3.0,292.0,0.0,0.0,2.0
10195,Shanxi,China,37.5777,112.2922,2020-03-02,133.0,0.0,119.0,0.0,0.0,3.0
10196,Sichuan,China,30.6171,102.7103,2020-03-02,538.0,3.0,386.0,0.0,0.0,21.0
10197,Tianjin,China,39.3054,117.323,2020-03-02,136.0,3.0,111.0,0.0,0.0,0.0
10198,Tibet,China,31.6927,88.0924,2020-03-02,1.0,0.0,1.0,0.0,0.0,0.0
10199,Xinjiang,China,41.1129,85.2401,2020-03-02,76.0,3.0,66.0,0.0,0.0,2.0
10200,Yunnan,China,24.974,101.48700000000001,2020-03-02,174.0,2.0,168.0,0.0,0.0,5.0
10201,Zhejiang,China,29.1832,120.0934,2020-03-02,1206.0,1.0,1069.0,1.0,0.0,23.0
10202,Colombia,Colombia,4.5709,-74.2973,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10203,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10204,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10205,Costa Rica,Costa Rica,9.7489,-83.7534,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10206,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10207,Croatia,Croatia,45.1,15.2,2020-03-02,7.0,0.0,0.0,0.0,0.0,0.0
10208,Diamond Princess,Diamond Princess,0.0,0.0,2020-03-02,705.0,6.0,10.0,0.0,0.0,0.0
10209,Cuba,Cuba,22.0,-80.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10210,Cyprus,Cyprus,35.1264,33.4299,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10211,Czechia,Czechia,49.8175,15.472999999999999,2020-03-02,3.0,0.0,0.0,0.0,0.0,0.0
10212,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10213,Greenland,Denmark,71.7069,-42.6043,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10214,Denmark,Denmark,56.2639,9.5018,2020-03-02,4.0,0.0,0.0,0.0,0.0,0.0
10215,Djibouti,Djibouti,11.8251,42.5903,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10216,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10217,Ecuador,Ecuador,-1.8312,-78.1834,2020-03-02,6.0,0.0,0.0,0.0,0.0,0.0
10218,Egypt,Egypt,26.0,30.0,2020-03-02,2.0,0.0,1.0,0.0,0.0,0.0
10219,El Salvador,El Salvador,13.7942,-88.8965,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10220,Equatorial Guinea,Equatorial Guinea,1.5,10.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10221,Eritrea,Eritrea,15.1794,39.7823,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10222,Estonia,Estonia,58.5953,25.0136,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10223,Eswatini,Eswatini,-26.5225,31.4659,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10224,Ethiopia,Ethiopia,9.145,40.4897,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10225,Fiji,Fiji,-17.7134,178.065,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10226,Finland,Finland,64.0,26.0,2020-03-02,6.0,0.0,1.0,0.0,0.0,0.0
10227,French Guiana,France,3.9339,-53.1258,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10228,French Polynesia,France,-17.6797,149.4068,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10229,Guadeloupe,France,16.25,-61.5833,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10230,Mayotte,France,-12.8275,45.1662,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10231,New Caledonia,France,-20.9043,165.618,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10232,Reunion,France,-21.1351,55.2471,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10233,Saint Barthelemy,France,17.9,-62.8333,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10234,St Martin,France,18.0708,-63.0501,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10235,Martinique,France,14.6415,-61.0242,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10236,France,France,46.2276,2.2137,2020-03-02,191.0,3.0,12.0,61.0,1.0,0.0
10237,Gabon,Gabon,-0.8037,11.6094,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10238,Gambia,Gambia,13.4432,-15.3101,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10239,Georgia,Georgia,42.3154,43.3569,2020-03-02,3.0,0.0,0.0,0.0,0.0,0.0
10240,Germany,Germany,51.0,9.0,2020-03-02,159.0,0.0,16.0,29.0,0.0,0.0
10241,Ghana,Ghana,7.9465,-1.0232,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10242,Greece,Greece,39.0742,21.8243,2020-03-02,7.0,0.0,0.0,0.0,0.0,0.0
10243,Guatemala,Guatemala,15.7835,-90.2308,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10244,Guinea,Guinea,9.9456,-9.6966,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10245,Guyana,Guyana,5.0,-58.75,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10246,Haiti,Haiti,18.9712,-72.2852,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10247,Holy See,Holy See,41.9029,12.4534,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10248,Honduras,Honduras,15.2,-86.2419,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10249,Hungary,Hungary,47.1625,19.5033,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10250,Iceland,Iceland,64.9631,-19.0208,2020-03-02,6.0,0.0,0.0,3.0,0.0,0.0
10251,India,India,21.0,78.0,2020-03-02,5.0,0.0,3.0,2.0,0.0,0.0
10252,Indonesia,Indonesia,-0.7893,113.9213,2020-03-02,2.0,0.0,0.0,2.0,0.0,0.0
10253,Iran,Iran,32.0,53.0,2020-03-02,1501.0,66.0,291.0,523.0,12.0,116.0
10254,Iraq,Iraq,33.0,44.0,2020-03-02,26.0,0.0,0.0,7.0,0.0,0.0
10255,Ireland,Ireland,53.1424,-7.6921,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10256,Israel,Israel,31.0,35.0,2020-03-02,10.0,0.0,1.0,0.0,0.0,0.0
10257,Italy,Italy,43.0,12.0,2020-03-02,2036.0,52.0,149.0,342.0,18.0,66.0
10258,Jamaica,Jamaica,18.1096,-77.2975,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10259,Japan,Japan,36.0,138.0,2020-03-02,274.0,6.0,32.0,18.0,0.0,0.0
10260,Jordan,Jordan,31.24,36.51,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10261,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10262,Kenya,Kenya,-0.0236,37.9062,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10263,"Korea, South","Korea, South",36.0,128.0,2020-03-02,4335.0,28.0,30.0,599.0,11.0,0.0
10264,Kuwait,Kuwait,29.5,47.75,2020-03-02,56.0,0.0,0.0,11.0,0.0,0.0
10265,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10266,Latvia,Latvia,56.8796,24.6032,2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0
10267,Lebanon,Lebanon,33.8547,35.8623,2020-03-02,13.0,0.0,0.0,3.0,0.0,0.0
10268,Liberia,Liberia,6.4281,-9.4295,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10269,Liechtenstein,Liechtenstein,47.14,9.55,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10270,Lithuania,Lithuania,55.1694,23.8813,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10271,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10272,Madagascar,Madagascar,-18.7669,46.8691,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10273,Malaysia,Malaysia,2.5,112.5,2020-03-02,29.0,0.0,18.0,0.0,0.0,0.0
10274,Maldives,Maldives,3.2028,73.2207,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10275,Malta,Malta,35.9375,14.3754,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10276,Mauritania,Mauritania,21.0079,10.9408,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10277,Mauritius,Mauritius,-20.2,57.5,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10278,Mexico,Mexico,23.6345,-102.5528,2020-03-02,5.0,0.0,0.0,0.0,0.0,0.0
10279,Moldova,Moldova,47.4116,28.3699,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10280,Monaco,Monaco,43.7333,7.4167,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10281,Mongolia,Mongolia,46.8625,103.8467,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10282,Montenegro,Montenegro,42.5,19.3,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10283,Morocco,Morocco,31.7917,-7.0926,2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0
10284,Namibia,Namibia,-22.9576,18.4904,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10285,Nepal,Nepal,28.1667,84.25,2020-03-02,1.0,0.0,1.0,0.0,0.0,0.0
10286,Aruba,Netherlands,12.5186,-70.0358,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10287,Curacao,Netherlands,12.1696,-68.99,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10288,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10289,Netherlands,Netherlands,52.1326,5.2913,2020-03-02,18.0,0.0,0.0,8.0,0.0,0.0
10290,New Zealand,New Zealand,-40.9006,174.886,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10291,Nicaragua,Nicaragua,12.8654,-85.2072,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10292,Niger,Niger,17.6078,8.0817,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10293,Nigeria,Nigeria,9.082,8.6753,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10294,North Macedonia,North Macedonia,41.6086,21.7453,2020-03-02,1.0,0.0,0.0,0.0,0.0,0.0
10295,Norway,Norway,60.472,8.4689,2020-03-02,25.0,0.0,0.0,6.0,0.0,0.0
10296,Oman,Oman,21.0,57.0,2020-03-02,6.0,0.0,1.0,0.0,0.0,0.0
10297,Pakistan,Pakistan,30.3753,69.3451,2020-03-02,4.0,0.0,0.0,0.0,0.0,0.0
10298,Panama,Panama,8.538,-80.7821,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10299,Papua New Guinea,Papua New Guinea,-6.315,143.9555,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10300,Paraguay,Paraguay,-23.4425,-58.4438,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10301,Peru,Peru,-9.19,-75.0152,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10302,Philippines,Philippines,13.0,122.0,2020-03-02,3.0,1.0,1.0,0.0,0.0,0.0
10303,Poland,Poland,51.9194,19.1451,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10304,Portugal,Portugal,39.3999,-8.2245,2020-03-02,2.0,0.0,0.0,2.0,0.0,0.0
10305,Qatar,Qatar,25.3548,51.1839,2020-03-02,3.0,0.0,0.0,0.0,0.0,0.0
10306,Romania,Romania,45.9432,24.9668,2020-03-02,3.0,0.0,0.0,0.0,0.0,0.0
10307,Russia,Russia,60.0,90.0,2020-03-02,3.0,0.0,2.0,1.0,0.0,0.0
10308,Rwanda,Rwanda,-1.9403,29.8739,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10309,Saint Lucia,Saint Lucia,13.9094,-60.9789,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10310,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10311,San Marino,San Marino,43.9424,12.4578,2020-03-02,8.0,0.0,0.0,7.0,0.0,0.0
10312,Saudi Arabia,Saudi Arabia,24.0,45.0,2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0
10313,Senegal,Senegal,14.4974,-14.4524,2020-03-02,1.0,0.0,0.0,1.0,0.0,0.0
10314,Serbia,Serbia,44.0165,21.0059,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10315,Seychelles,Seychelles,-4.6796,55.492,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10316,Singapore,Singapore,1.2833,103.8333,2020-03-02,108.0,0.0,78.0,2.0,0.0,6.0
10317,Slovakia,Slovakia,48.669,19.699,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10318,Slovenia,Slovenia,46.1512,14.9955,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10319,Somalia,Somalia,5.1521,46.1996,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10320,South Africa,South Africa,-30.5595,22.9375,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10321,Spain,Spain,40.0,-4.0,2020-03-02,120.0,0.0,2.0,36.0,0.0,0.0
10322,Sri Lanka,Sri Lanka,7.0,81.0,2020-03-02,1.0,0.0,1.0,0.0,0.0,0.0
10323,Sudan,Sudan,12.8628,30.2176,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10324,Suriname,Suriname,3.9193,-56.0278,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10325,Sweden,Sweden,63.0,16.0,2020-03-02,15.0,0.0,0.0,1.0,0.0,0.0
10326,Switzerland,Switzerland,46.8182,8.2275,2020-03-02,42.0,0.0,0.0,15.0,0.0,0.0
10327,Taiwan*,Taiwan*,23.7,121.0,2020-03-02,41.0,1.0,12.0,1.0,0.0,3.0
10328,Tanzania,Tanzania,-6.369,34.8888,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10329,Thailand,Thailand,15.0,101.0,2020-03-02,43.0,1.0,31.0,1.0,0.0,3.0
10330,Togo,Togo,8.6195,0.8248,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10331,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10332,Tunisia,Tunisia,34.0,9.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10333,Turkey,Turkey,38.9637,35.2433,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10334,Uganda,Uganda,1.0,32.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10335,Ukraine,Ukraine,48.3794,31.1656,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10336,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-02,21.0,0.0,5.0,0.0,0.0,0.0
10337,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10338,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10339,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10340,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10341,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10342,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10343,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-02,40.0,0.0,8.0,4.0,0.0,0.0
10344,Uruguay,Uruguay,-32.5228,-55.7658,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10345,US,US,37.0902,-95.7129,2020-03-02,98.0,6.0,7.0,24.0,5.0,0.0
10346,Uzbekistan,Uzbekistan,41.3775,64.5853,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10347,Venezuela,Venezuela,6.4238,-66.5897,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10348,Vietnam,Vietnam,16.0,108.0,2020-03-02,16.0,0.0,16.0,0.0,0.0,0.0
10349,Zambia,Zambia,-15.4167,28.2833,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10350,Zimbabwe,Zimbabwe,-20.0,30.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10351,Diamond Princess,Canada,0.0,0.0,2020-03-02,0.0,0.0,,0.0,0.0,
10352,Dominica,Dominica,15.415,-61.371,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10353,Grenada,Grenada,12.1165,-61.678999999999995,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10354,Mozambique,Mozambique,-18.665695,35.529562,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10355,Syria,Syria,34.802075,38.99681500000001,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10356,Timor-Leste,Timor-Leste,-8.874217,125.727539,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10357,Belize,Belize,13.1939,-59.5432,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10358,Recovered,Canada,0.0,0.0,2020-03-02,0.0,0.0,,0.0,0.0,
10359,Laos,Laos,19.856270000000002,102.495496,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10360,Libya,Libya,26.3351,17.228331,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10361,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10362,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10363,Mali,Mali,17.570692,-3.996166000000001,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10364,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10365,Northwest Territories,Canada,64.8255,-124.8457,2020-03-02,0.0,0.0,,0.0,0.0,
10366,Yukon,Canada,64.2823,-135.0,2020-03-02,0.0,0.0,,0.0,0.0,
10367,Kosovo,Kosovo,42.602636,20.902977,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10368,Burma,Burma,21.9162,95.956,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10369,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10370,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10371,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10372,MS Zaandam,MS Zaandam,0.0,0.0,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
10373,Afghanistan,Afghanistan,33.0,65.0,2020-03-03,1.0,0.0,0.0,0.0,0.0,0.0
10374,Albania,Albania,41.1533,20.1683,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0
10375,Algeria,Algeria,28.0339,1.6596,2020-03-03,5.0,0.0,0.0,2.0,0.0,0.0
10376,Andorra,Andorra,42.5063,1.5218,2020-03-03,1.0,0.0,0.0,0.0,0.0,0.0
10377,Angola,Angola,-11.2027,17.8739,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0
10378,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0
10379,Argentina,Argentina,-38.4161,-63.6167,2020-03-03,1.0,0.0,0.0,1.0,0.0,0.0
